EP25|One-and-a-half-hand sword|2nd half XVth century|Length: approx. 113 cm. Original at the museum of Château de Grandson, Switzerland.|327|xv|EP25m.jpg|3|EP25v.jpg;EP25v2.jpg;EP25v3.jpg
EP26|One-and-a-half-hand sword|2nd half XVth century|Length: approx. 116 cm.|297|xv|EP26m.jpg|3|EP26v.jpg;EP26v2.jpg;EP26v3.jpg
EP56|Historical one-hand training sword|2nd half XVth century|Special blade profile (3 fullers), blunt point. Length: approx. 101 cm, weight 1070 g.|559|xv|ep56bm.jpg|2|ep56bv.jpg;ep56bv2.jpg
EP16|Historical one-and-a-half-hand training sword|2nd half XVth century|Special blade profile (3 fullers), blunt point.|559|xv|Ep16m.jpg|1|Ep16v.jpg
EP18|Historical one-and-a-half-hand training sword|2nd half XVth century|Special blade profile (3 fullers), blunt point.|559|xv|Training1m.jpg|3|Dtraining1.jpg;Dtraining2.jpg;Training1.jpg
EP43|Historical one-and-a-half-hand training sword|2nd half XVth century|Special blade profile (3 fullers), blunt point. Length: approx. 121 cm, weight 1770 g.|570|xv|ep43m.jpg|2|ep43v.jpg;ep43v2.jpg
EP68|Historical one-and-a-half-hand training sword|2nd half XVth century|Special blade profile (3 fullers), blunt point. Length: approx. 130 cm, weight approx. 1700 g.|589|xv|ep68m.jpg|3|ep68v.JPG;ep68v2.JPG;pt19v6.jpg
EP51|Swiss "degen"|Switzerland · XVth century|Length: approx. 68 cm, weight approx. 560 g. Includes wooden scabbard. Original at the Historisches Museum, Bern, Switzerland.|389|xv|ep51m.jpg|4|ep51v.jpg;ep51v2.jpg;ep51v3.jpg;ep51v4.jpg
EP75|Swiss "degen"|Switzerland · 2nd half XVth century|Length: approx. 68 cm, weight approx. 600 g. From a private collection.|279|xv|ep75m.jpg|4|EP33v3.jpg;ep75v.JPG;ep75v2.JPG;ep75v3.JPG
EP47|Swiss "degen"|Switzerland · 2nd half XVth century|Length: approx. 95 cm, weight approx. 850 g. Original at the Schweizerische Landesmuseum, Bern, Switzerland.|269|xv|ep47m.jpg|3|ep47v.jpg;ep47v2.jpg;ep47v3.jpg
EP76|Swiss "degen" (exact copy)|Switzerland · 2nd half XVth century|Length: approx. 77 cm, weight approx. 700 g. Lilac handle. From a private collection.|279|xv|mr98m.jpg|5|mr98v.JPG;mr98v2.JPG;mr98v3.JPG;mr98v4.JPG;mr98v5.jpg
EP30|Swiss "degen"|Switzerland · end of XVth-XVIth century|Length: approx. 95 cm.|299|xv|EP30m.jpg|3|EP30v.jpg;EP30v2.jpg;EP30v3.jpg
EP30b|Wooden scabbard with knife or pricker|Switzerland · end of XVth-XVIth century|Accompanies EP30.|169|xv|EP30m.jpg|3|EP30v.jpg;EP30v2.jpg;EP30v3.jpg
EP23|One-and-a-half-hand sword|Late XVth century|Length: approx. 122 cm.|429|xvi|EP23am.jpg|2|EP23a.jpg;EP23b.jpg
EP35|One-hand sword|Late XVth century|Length: 110 cm, weight 1420 g.|269|xvi|ep35m2.jpg|3|ep35v3.JPG;ep35v4.JPG;ep35v5.JPG
EP44|One-and-a-half-hand sword|Germany · late XVth century|Length: approx. 126 cm, weight 1720 g.|399|xvi|ep44m.jpg|3|ep44v.jpg;ep44v2.jpg;ep44v3.jpg
EP20|Archers' cutlass|Late XVth century|Length: 95 cm, weight 1320 g. Grip made from wood or antler.|295|xvi|ep20m.jpg|4|ep20v.JPG;ep20v2.JPG;ep20v3.jpg;ep20v4.JPG
EP28|One-and-a-half-hand sword|Italy or Germany · end of XVth century|Length: approx. 125 cm. Original at the museum of Cluny, Paris, France.|462|xvi|EP28m.jpg|3|EP28v.jpg;EP28v2.jpg;EP28v3.jpg
EP45|One-and-a-half-hand sword|Italy, southern Germany · end of XVth century|Length: approx. 121 cm, weight 1650 g. A similar sword is held by the Schweizerisches Landesmuseum, Zurich, Switzerland.|399|xvi|ep45m.jpg|3|EP31v3.jpg;ep45v.jpg;ep45v2.jpg
EP74|"Langmesser"|Germany · late XVth century|Length: approx. 95 cm, weight approx. 1300 g. A similar weapon is held by the Regional Museum, Kolín, Czech Republic.|379|xvi|ep74m.jpg|3|ep74v.jpg;ep74v2.jpg;ep74v3.jpg
EP36|One-and-a-half-hand "Panzerstecher" sword|Late XVth-XVIth century|Length: 122 cm, weight only 1350 g.|290|xvi|ep36m.jpg|3|ep36v.jpg;ep36v2.jpg;ep36v3.jpg
EP41|One-and-a-half-hand sword|Late XVth-early XVIth century|Length: approx. 120 cm.|320|xvi|ep41m.jpg|2|ep41v.jpg;ep41v2.jpg
EP29|Falchion / Grossmesser|Germany · end of XVth-XVIth century|Length: approx. 76 cm.|399|xvi|EP29m.jpg|2|EP29v.jpg;EP29v2.jpg
EP57|Falchion|Germany · around 1500|Length: approx. 82 cm, weight 1490 g. Sharp. Original at the Deutsches Klingenmuseum, Solingen, Germany.|479|xvi|ep57m.jpg|3|ep57v.JPG;ep57v2.JPG;ep57v3.jpg
EP53|Two-handed sword|Germany · end of XVth-early XVIth century|Length: approx. 139 cm, weight 2000 g.|430|xvi|ep53m.jpg|2|ep53v.jpg;ep53v2.jpg
