A45|Gabel|XV. Jahrhundert|Replik, Eisen, Gesamtlänge ca. 14,5 cm. Privatsammlung.|39|cutlery|a45m.jpg|2|a45v.jpg;a45v2.jpg
A46|Eßmesser|Wohl Niederlande · XV. Jahrhundert|Replik, Eisen, Gesamtlänge ca. 20 cm.|40|knife|a46m.jpg|2|a46v.jpg;a46v2.jpg
A47|Eßmesser|Süddeutschland · XV.–XVI. Jahrhundert|Replik, Eisen, Gesamtlänge ca. 20 cm.|43|knife|a47m.jpg|2|a47v.jpg;a47v2.jpg
A48|Eßmesser|Niederlande · XIV.–XV. Jahrhundert|Replik. Gesamtlänge: 16 cm.|49|knife|a48m.jpg|2|a48v.jpg;a48v2.jpg
A49|Eßmesser|Niederlande · XV. Jahrhundert|Replik. Gesamtlänge: 17 cm.|49|knife|a49m.jpg|2|a49v.jpg;a49v2.jpg
A50|Eßmesser|Deutsch oder flämisch · um 1500|Replik. Damaststahl, Horngriff. Gesamtlänge: ca. 18 cm.|83|knife|a50m.jpg|3|a50v.jpg;a50v2.jpg;a50v3.jpg
A51|Eßmesser|Böhmen · XV. Jahrhundert|Replik, Horngriff. Gesamtlänge: ca. 19 cm. Das Original ist im Besitz der Sammlung Arma Bohemia (Scheide nicht dabei).|45|knife|a51m.jpg|2|a51v.jpg;a51v2.jpg
A54|Eßmesser|England (?) · XV.–XVI. Jahrhundert|Replik. Gesamtlänge: ca. 21,5 cm. Das Original ist im Besitz des Deutschen Klingenmuseums, Solingen, Deutschland.|49|knife|a54m.jpg|2|a54v.jpg;a54v2.jpg
A55|Eßmesser|XVI. Jahrhundert|Replik. Gesamtlänge: ca. 27,5 cm. Das Original ist im Besitz des Deutschen Klingenmuseums, Solingen, Deutschland.|59|knife|a55m.jpg|2|a55v.jpg;a55v2.jpg
A63|Eßmesser|England · XIV. Jahrhundert|Replik. Gesamtlänge: ca. 16 cm. Aus einer Privatsammlung.|39|knife|a63m.jpg|3|a63v.jpg;a63v2.jpg;a63v3.jpg
A64|Küchenmesser|England · XIV. Jahrhundert|Replik, größere Version der A63. Gesamtlänge: ca. 26,5 cm. Aus einer Privatsammlung.|76|knife|a64m.jpg|3|a63v.jpg;a63v2.jpg;a63v3.jpg
A67|Rasiermesser / Klappmesser|Deutschland · XIV.–XV. Jahrhundert|Replik. Gesamtlänge: ca. 22,5 cm. Aus einer Privatsammlung.|49|knife|a67m.jpg|4|a67v.jpg;a67v2.jpg;a67v3.jpg;a67v4.jpg
