ZB6|Spätmittelalterliche Vollrüstung|Deutschland · spätes XV. Jahrhundert|Geflutet &amp; hochwertig dekoriert, hochglanzpoliert.|9900|full|ZB6am.jpg|6|ZB6a.jpg;ZB6b.jpg;ZB6c.jpg;ZB6d.jpg;ZB6f.jpg;ZB6h.jpg
ZB1|Spätmittelalterliche Vollrüstung|Deutschland · spätes XV. Jahrhundert|Geflutet &amp; hochwertig dekoriert, hochglanzpoliert.|Ca. 11000|full|JF1M.jpg|6|JF1.jpg;JF3.jpg;JF4.jpg;JF5.jpg;JF7.jpg;JF8.jpg
ZB3|Einfache Hauptmannsrüstung|Spätes XV. Jahrhundert|Schaller, Kürass, Oberarmschutz, Diechlinge und Eisenhandschuhe. Leicht kanneliert.|3500|full|Soldat.jpg|2|Rose.jpg;SoldatV.jpg
ZB4|Hauptmannsrüstung|Spätes XV. Jahrhundert|Helm, Kürass, Armzeug, Beinzeug und Eisenhandschuhe. Leicht kanneliert.|5900|full|vincm.jpg|3|102a.jpg;vincv.jpg;vincv2.jpg
ZB5|Kavallerie-Rüstung|XVI. Jahrhundert|Armet, Kragen, Kürass, Armzeug, Beinzeug mit Schuhen und Eisenhandschuhe, hochglanzpoliert.|8400|full|Armurejm2.jpg|3|Armurejv.jpg;Armurejv2.jpg;Armurejv3.jpg
