RE13|Rapier|France · late XVI-XVIIth century|Length: 125 cm, weight approx. 1.3 kg.|990|rapier|re13m.jpg|4|re13v.jpg;re13v2.jpg;re13v3.jpg;re13v4.jpg
RE1|Schiavona|Venice · XVIth century|Standard model.|520|sword|mec8.jpg|1|mec8.jpg
RE4|Rapier|XVIth century|Length: 125 cm, weight approx. 1.3 kg.|550|rapier|rapdl_m.jpg|4|rapcl1.jpg;rapcl5.jpg;rapcs1.jpg;rapdl2.jpg
RE5|One-and-a-half-hand sword (renaissance)|End of XVIth century|Length: 109 cm, weight approx. 1.475 kg. Original at the Musée militaire vaudois, Morges, Switzerland.|550|sword|morgec4b.jpg|3|morgec2a.jpg;morged1.jpg;morged2.jpg
RE6|Italian rapier|Milano, Italy · circa 1560|Total length approx. 114 cm, blade length 97 cm, weight approx. 1100 g. Point of balance approx. 3 cm from the basket. Original at the Stibbert Museum, Florence, Italy.|595|rapier|re6m.jpg|6|re6v.JPG;re6v2.JPG;re6v3.JPG;re6v4.JPG;re6v5.JPG;re6v6.jpg
RE7|Rapier|XVI-XVIIth century|Length: 105 cm, weight approx. 1.2 kg.|650|rapier|rape_m.jpg|2|rape_v1.jpg;rape_v2.jpg
RE8|Rapier|XVIth century|Length: 120 cm, weight approx. 1.3 kg.|550|rapier|rap4m.jpg|2|rap2.jpg;rap3.jpg
RE9|Rapier|XVIth century|Length: 105 cm, weight approx. 1.2 kg.|550|rapier|Re9m.jpg|1|re9v.jpg
RE12|Spanish rapier|XVI-XVIIth century|Highly decorated. Length: 125 cm, weight approx. 1.3 kg.|1320|rapier|re12m.jpg|4|re12a.jpg;re12b.jpg;re12c.jpg;re12v.jpg
